,SalesInMillions
132,3.936782640429204
133,2.8158133356710797
134,1.8264675259792884
135,1.6229952577768323
136,1.960305882255094
137,1.8225871422301616
138,1.559275794852738
139,1.6157224449095342
140,1.9506925564010413
141,2.5934905397966674
142,1.867287297287893
143,2.295715340930677
144,1.9864771040870626
145,2.0573782671153933
146,2.6146637043404115
147,1.8549577053883815
148,2.776641878386304
149,2.1539263968065048
150,1.6366739531126977
151,1.7090840045174676
152,1.9326112121257113
153,2.0350571370186246
154,4.80806820804082
155,1.1540101873903745
156,2.7314837145075117
157,1.7194042623057546
158,1.72962663143233
159,1.7960414307283143
160,1.645183832622215
161,1.354473307614298
162,2.329429357274509
163,5.504485642180899
164,1.825869801895748
165,1.7982118033551386
166,4.569817823425812
167,1.6979494979556478
168,2.065121614751309
169,1.474517293054429
170,2.6284379034595458
171,1.8474369751427073
172,2.713231694249262
173,2.470080384185959
174,1.6027200954354321
175,2.4167795060767143
176,1.7818558630691912
177,1.9708861259247683
178,2.646939020052934
179,1.9490311601169041
180,2.281935751159761
181,1.7267078107307823
182,1.5535480941841378
183,1.7240738505410866
184,1.5703916482186038
185,1.7263044897099047
186,2.0674930272633985
187,1.762128699653266
188,1.5051927515833783
189,3.5991315501790213
190,2.1714091158733857
191,1.7909545037613883
192,1.8530447361256182
193,1.8340206231736882
194,2.5231251290119925
195,1.9853234582821186
196,1.3648784038601438
197,1.227716084810587
198,1.7900041695018725
199,1.7479508977841718
200,1.6931736098209644
201,1.8201973581324742
202,1.9338525841608716
203,1.7294405483674054
204,1.5636605931654866
205,3.610182120634089
206,1.9832366913396018
207,1.6837054156161413
208,2.0958887638843438
209,1.739508324839134
210,3.1985029626525154
211,1.2913030597762947
212,3.0990784896952666
213,1.9239467302533264
214,2.1582464793158516
215,4.68170425474133
216,3.9647415549147134
217,2.138461988347128
218,1.6613456363381138
219,3.0354317653602605
220,1.7137828570945643
221,2.295453963213612
222,1.80613320705398
223,2.68248564587848
224,3.001729180574439
225,1.4119887266483142
226,1.9136688334025849
227,2.7969249870797515
228,2.7948017258596223
229,1.7515881240583062
230,1.542772191774661
231,1.3827539157372462
232,1.925502618895732
233,1.5237594902936187
234,1.6066676793639254
235,2.596259907789414
236,1.9423936684426057
237,2.546432401404831
238,2.8896757951311502
239,2.2985423033900254
240,2.5037630141674607
241,1.8842598307975087
242,1.6843016614839017
243,1.586390916880028
244,2.6198613711865186
245,2.586199451251851
246,2.317025135128909
247,1.8586654013942467
248,3.8528617296912575
249,2.0589324703162766
250,2.992129053431292
251,2.029203952895127
252,2.0364562229920957
253,2.3972443815503333
254,2.29764854467409
255,1.7584683272326598
256,1.718361513329674
257,3.5554746356362954
258,1.8005261175950589
259,1.9458745548121354
260,1.9778768852474806
261,1.8971717805277546
262,1.376479656168692
263,2.2875197258933473
264,3.2409093831494427
265,2.591671738576812
266,2.018699469024081
267,1.7213045688460844
268,5.594605801898749
269,1.6600828735276023
270,1.4603132585668535
271,1.8065477327215294
272,2.5230725605221855
273,1.7552737289227611
274,2.048847651928644
275,2.0940464589035512
276,2.6820235749663675
277,1.5809112730426786
278,3.29293038948573
279,2.0859042376142174
280,2.6664057407428055
281,3.4668402543350165
282,2.0377392721311907
283,3.5775864663496866
284,3.49373463379974
285,1.5604443026367334
286,1.832821282555776
287,2.059284423354078
288,2.9970852440594595
289,2.271837667510672
290,2.0763559083720904
291,2.077661140827487
292,2.203337343198318
293,2.555774453934598
294,1.5266024386590717
295,1.7366717752340268
296,2.0784941820594938
297,1.7050191497946308
298,2.10898966551244
299,1.5800710334151207
300,2.3203011671518143
301,1.727746252617518
302,1.3867592024214725
303,1.6966955959164574
304,2.2444593981542993
305,1.8680432648899497
306,10.144481917586795
307,1.4443077508299362
308,1.874078143240853
309,1.9718657746203854
310,1.5264865660038631
311,1.7736003589865657
312,1.741303010744421
313,2.073855934896747
314,1.9685385202358228
315,1.6288083995641032
316,2.2449989372151937
317,3.5037042455464236
318,2.076892160059159
319,1.6502381451339383
320,1.4071603654521114
321,1.9623048965358931
322,1.7729629233289026
323,2.131049154462746
324,2.5374003709332253
325,1.9740950693161776
326,1.8135349939839533
327,3.07202630819043
328,1.5749674084830567
329,1.8327296003167646
330,1.7013055061464077
331,1.6147595997886575
332,3.3368841642477527
333,2.069705816767359
334,1.8781601216905934
335,1.9795872019731484
336,2.1035604395409018
337,2.708539558501608
338,1.3622491494549167
339,2.3042479063769163
340,1.408343349918976
341,2.1971596347412286
342,1.6998642380244755
343,1.9079038364865724
344,2.3733195852448525
345,2.338099352430428
346,1.5903930151433985
347,1.7821384084629954
348,1.5894305431764164
349,2.1451587280820594
350,1.8978968564665704
351,2.2360823604982545
352,2.737290326964918
353,1.778604927402763
354,2.6621663443574826
355,1.6824788519128142
356,1.8628949876866008
357,1.2887211990897736
358,1.731229175516222
359,1.3030024998145653
360,5.045235399351937
361,1.7006848451687129
362,1.7416575487447343
363,2.104068713368291
364,2.6246754446376546
365,1.7194071108036673
366,1.9629560128915866
367,2.5226579821129205
368,1.8983232958349705
369,2.2035078225227047
370,2.760889452147488
371,1.9495462510088002
372,1.5953400838793739
373,3.9344503529840926
374,1.5840052066850125
375,2.9514008279192137
376,1.8356663113117766
377,2.1232172484599214
378,1.322324908086603
379,1.7997335871608644
380,2.1557138839518917
381,1.8282271971230637
382,2.1359889166978405
383,1.8190441549674288
384,1.5137833409741672
385,1.8471593146415493
386,4.104522984099356
387,1.7669428416946575
388,1.6599814925052376
389,1.9812683338798447
390,1.3712770846722693
391,1.858336319258395
392,1.496247889922156
393,2.035829573629728
394,2.176579544227401
395,2.0743584591458304
396,2.5503388934432123
397,1.8442739546305686
398,1.8681807035839688
399,1.2758571073832723
400,2.61952499374507
401,2.0471926786289605
402,1.8379836832916496
403,2.0624257720485817
404,4.6101938141549565
405,2.535619406743675
406,2.7442181397248224
407,1.745051950577136
408,3.136631405210738
409,1.8880336845249273
410,2.360142536327064
411,1.8144278035433858
412,1.7692627208287228
413,1.7027433848474252
414,1.7681173338639387
415,1.4770875460974355
416,3.6724277223132993
417,1.8542520933371855
418,2.3418434102912533
419,1.5703736264783048
420,1.6727753799518263
421,3.7053832299054803
422,2.9170967487996866
423,3.5785826910503094
424,2.165818442090344
425,1.5541138630274887
426,1.7011900493040955
427,2.328750779878366
428,1.612505269376972
429,1.6229658514084877
430,1.9432161905957148
431,1.8760730598743454
432,1.7226167304363957
433,1.858631100938108
434,2.1311244434163985
435,1.9757025081560786
436,1.7699111858530272
437,1.5245296174351077
438,2.333409928379339
439,1.8403430051712533
440,9.454658606804122
441,3.022824421747408
442,1.679738930342563
443,1.838721688915148
444,1.9742759745978118
445,1.7335692116630077
446,1.5767739138661998
447,2.2022870298271267
448,1.6942984727541528
449,1.1564264406911742
450,1.7453814821586717
451,1.5681126693997567
452,2.4820226240840704
453,2.0042849812916037
454,2.5384529755466376
455,2.0239741690661495
456,1.2820393453945023
457,2.8994643635738604
458,1.6196659497713748
459,2.0339958380099428
460,1.5507906190895917
461,1.6794547816841139
462,2.107060922152747
463,2.4824447173890953
464,2.1244341712127537
465,4.592645225469264
466,1.7137949009271376
467,1.9461201666614893
468,1.5095321557284511
469,1.9051698532679633
470,1.65069628868001
471,2.178427829358363
472,4.5880953517630845
473,2.495194204795044
474,1.7964975611514449
475,1.8504734125210236
476,2.3732095056469173
477,1.62904978935885
478,2.287148951445191
479,1.9081173832502196
480,2.711585533538238
481,1.9618226113403274
482,2.167124757167528
483,1.8425605028988656
484,1.7053677165769514
485,1.9924551301663203
486,1.7403411091179797
487,2.015680896227218
488,1.9645902995413516
489,2.727307401924289
490,1.9291267670263716
491,1.8701679007976217
492,2.271962090264713
493,2.0750611081377284
494,1.6684446501025365
495,1.417156539399248
496,2.107705553379777
497,1.6669983466029477
498,2.7430325149233226
499,1.6589660581758463
500,1.7863211807311314
501,1.9016867192062457
502,1.7843490849851682
503,3.1291591679383526
504,2.7046247866264115
505,1.1264124427359568
506,2.3367707278004066
507,4.940846619007586
508,1.3264047588306196
509,2.5887268423081364
510,2.06338463030955
511,1.7394116146076712
512,3.620099746648745
513,1.4556843219834257
514,1.7276096792972162
515,1.818898427785259
516,1.8475991556863935
517,3.1968316894794873
518,1.8582678403507689
519,1.6572484814954067
520,2.567638087951099
521,2.0919802631838103
522,1.8504489570543603
523,1.672618602229757
524,2.079847268441423
525,1.9488002364022359
526,2.3489984830699524
527,2.334572009598987
528,1.8849859893662495
529,3.4985797849315126
530,1.8470784949466315
531,1.3765947097474782
532,2.133148986875729
533,1.911994325805263
534,4.44022534908714
535,1.6797177368721938
536,2.495772188719313
537,1.5691297788189391
538,1.8578482792399105
539,1.5791396541536336
540,2.078123407905398
541,2.2452394773036484
542,2.2206158486103
543,2.1465814580733613
544,1.6051632076347748
545,1.8553212344497316
546,2.0101626067296703
547,1.6304219224959047
548,1.8282043768591956
549,1.8653580804034855
550,1.6998882461330191
551,1.6302071177680284
552,5.303868105636051
553,1.5753431361113146
554,1.7433658836120824
555,1.637826774574568
556,2.061777641516107
557,2.388947547070619
558,1.4821179887396445
559,1.6433410210026331
560,2.2355846772665764
561,2.3589680662049606
562,1.6599375533297027
563,2.065317992235564
564,2.2265869599165664
565,1.6419747268334572
566,2.470902728324955
567,1.8037055899577137
568,2.2032119742551552
569,2.0221149170580244
570,2.070126555044777
571,1.9952473326402083
572,2.149677439184468
573,1.983010650389284
574,3.3434741506303536
575,1.5321253523476737
576,1.9092221569767434
577,1.40807158182011
578,2.1336850850285636
579,2.1209311099834434
580,1.1001825262343845
581,1.562279111752459
582,1.7187801254833674
583,1.725530589539411
584,1.5274390212439428
585,1.5660803069690277
586,1.3884646223780919
587,1.801302003455384
588,1.9836964515318267
589,1.8633763898027127
590,2.950049536058007
591,2.9698190395604835
592,1.6770232847110518
593,2.119502626187709
594,1.6237536197588793
595,2.793821764750863
596,2.3720624705035034
597,1.832343146415148
598,2.233091933618499
599,2.03883281296874
600,2.095602549039332
601,1.8236598105067388
602,2.0310836929200917
603,2.083272500236688
604,2.083219131024889
605,2.2784125558887682
606,1.6931845294486785
607,2.122647920956612
608,1.8185118980626087
609,3.9833737424377724
610,1.613937060837257
611,1.7681792589422656
612,1.700139698663086
613,2.0317992559103617
614,1.598418492124717
615,1.9459562140984834
616,2.158275323278974
617,1.50069780145418
618,3.1192050028583687
619,5.58237375998664
620,3.823467495005421
621,2.208879026838782
622,1.9170570304679166
623,2.3506713586647807
624,2.152016048514082
625,4.593104864698306
626,2.7196340712423432
627,1.812137323779594
628,1.5276622147308887
629,2.166799392955316
630,1.4998499143786257
631,1.6830416065081457
632,1.5336498616709484
633,1.8448844055391764
634,1.771164908077704
635,1.9277325605594429
636,1.594898110570776
637,2.2545121032632487
638,1.6728676894303383
639,1.8187886069631725
640,2.178508451674013
641,2.7255593904229953
642,1.5315127407913136
643,2.2892007901181177
644,1.6290645961214434
645,1.3961081540159004
646,1.365737386681782
647,1.8523043328655227
648,1.8970455129425245
649,1.9515196497154281
650,1.9866131207444209
651,1.9147361224552875
652,1.5933827338225726
653,1.8370925877565072
654,1.5868863321318811
655,2.4530273091708463
656,1.758296021661873
657,3.7623174707829445
658,1.4606158900372697
659,2.1241940612249213
660,3.274975997904734
661,1.8208217576882761
662,1.862599536550927
663,1.7434488510080004
664,2.0118236840096646
665,1.9711207616107533
666,1.5116886985058857
667,2.102394519709006
668,2.252027372228907
669,1.3905159845466761
670,1.9393681134203375
671,2.0214251605409337
672,1.7654106412818122
673,2.1633067517976645
674,2.3718209692470604
675,2.1236522108791216
676,2.1349665894038843
677,2.6938830975086345
678,1.9446310117341448
679,1.7757705012743752
680,1.8467343995192655
681,1.6154196344456107
682,1.7648906661503587
683,1.5266934769443483
684,1.4679699986084327
685,2.408184219016289
686,2.0368997213987456
687,2.007422392759824
688,1.7674574169346207
689,2.3589267347992897
690,1.878403688393288
691,3.207836632915001
692,1.979170758415476
693,2.63536144282454
694,3.0404155328773705
695,1.8287974023469546
696,1.5049758414470487
697,1.721743973672946
698,2.1711944702667396
699,3.5584214059648067
700,1.8533800133756417
701,1.6396314163953887
702,2.0203318642000427
703,1.909108377395888
704,3.216178203655277
705,1.73774357603083
706,2.399542519995689
707,2.297086928876338
708,5.1314930720227965
709,1.7860181157613857
710,1.914109272345127
711,2.012100098664373
712,1.9308965671716103
713,1.692294036687643
714,2.378504500253901
715,2.4889216217934877
716,1.8506889309924324
717,1.6600016426696045
718,1.79119386428437
719,1.5898772660737501
720,1.2536244058197206
721,1.902796231671693
722,1.4328934079023548
723,4.327582024147747
724,2.479070876837183
725,1.87299827420535
726,2.725871017829644
727,1.7677116327522633
728,1.759290395107467
729,1.7720694050927046
730,2.4653007391341513
731,2.0020583537125396
732,2.593647179606083
733,1.5116383519124887
734,1.6164319846427235
735,2.1290995893659823
736,2.242450976028688
737,1.7362440087375737
738,2.4195616755853786
739,1.8675089708516301
740,5.702020503151006
741,1.6037819483231683
742,1.595036862694867
743,2.2719794303119496
744,2.6024172967517987
745,1.6073793434455257
746,1.7028828317040434
747,1.9582565879163754
748,1.9091200168793594
749,2.3186765808164465
750,3.4188667994915853
751,2.5711581143860176
752,3.0910218342209106
753,1.5357862669864923
754,1.8066494383315939
755,1.898999644498218
756,1.9828740998914818
757,2.0470359244804515
758,2.0665069409851005
759,2.298708565467109
760,1.7181193070460916
761,2.349898883842501
762,2.2419881101647485
763,1.9486754071729173
764,1.7778968073188104
765,1.833811713626946
766,2.341093193773471
767,2.6647556912405133
768,1.4583704402522428
769,1.987603430586721
770,2.160097705551103
771,1.8691683787003037
772,2.2971856885377675
773,2.091843662656088
774,2.6291893894659957
775,1.5487125173200338
776,2.7742520455700683
777,1.7508654506021026
778,2.3814330891008457
779,1.4332436557735486
780,2.674522930459315
781,1.9663035433132947
782,2.092761234428038
783,1.4038587128357674
784,2.9604850833742726
785,2.045824297072669
786,1.8462894945479216
787,1.7701380286210255
788,1.668853953278416
789,1.4568197640151472
790,2.023937797864868
791,4.554780517654927
792,1.5967986288079512
793,1.839357299559662
794,2.6903471885333294
795,1.6133028024329348
796,2.3460490221892085
797,1.7807389164700498
798,1.6231814857821443
799,1.8751431614641945
800,1.5792128684304154
801,2.1646448216861653
802,2.574669372833829
803,1.6806330352686907
804,1.895204906665367
805,2.167474431910001
806,9.306703503314242
807,1.8624731606338043
808,2.07231243337537
809,1.9259910327829564
810,1.8547891941754466
811,1.7349903606273893
812,1.7071861825589099
813,2.6853154136374973
814,1.1983029701448116
815,1.9132476915747918
816,1.9679575791373307
817,1.8409327736778698
818,1.3998236283718548
819,1.4802401062714712
820,1.9214362639181193
821,3.0331154948009074
822,1.847681502220546
823,1.9835448639473838
824,1.8345346868235801
825,2.753572770349807
826,2.698485704932519
827,1.7238606832489112
828,1.85399656033015
829,1.547891849208205
830,1.9977240292723504
831,1.8313801202711955
832,1.5203500934860263
833,2.7645308813902845
834,1.4538982099839934
835,1.9897123408657613
836,1.3168847516251074
837,1.6168412673891033
838,1.6012568188293916
839,2.1106231400776725
840,2.2822786096117973
841,1.8117206478142982
842,2.3553433808499413
843,1.6924471322858274
844,1.9730441918094923
845,1.5129366074193087
846,2.1616078749380625
847,1.1232349900907448
848,1.9349338325385637
849,2.282784993200643
850,2.43398589348983
851,1.662421676594467
852,1.6148900135370037
853,2.93461396887572
854,1.88635690820232
855,3.3796217660144627
856,1.7525107065029208
857,1.7478856892353343
858,1.7129768784840174
859,1.9155167220287326
860,1.5586782696054073
861,2.169435723477648
862,2.3601843747691693
863,1.7754049519173067
864,1.7534554735686234
865,2.031652395178757
866,1.4385956466723901
867,2.9420638915534605
868,1.735115947983932
869,2.1578017326101486
870,1.7899986023038243
871,1.9810212189824277
872,2.262363604891402
873,2.0100234703270696
874,1.7909852334492558
875,1.760308562764718
876,1.6989393680217693
877,1.855740073852943
878,2.174831571058451
879,1.7285813271851294
880,1.6672187355162407
881,1.8360954368501212
882,1.710065934598176
883,2.210371459901488
884,2.110441660625943
885,1.8154919747552214
886,1.674743191855575
887,6.708926649950661
888,1.5690488726802023
889,4.498014512119107
890,2.8600201830438072
891,1.7192709624885891
892,1.9606334923496485
893,2.748483093870271
894,1.74020643018111
895,1.7101786913596433
896,1.902463027069769
897,2.0131447526521713
898,2.2673379324175422
899,1.888488677881689
900,1.5865612140039362
901,1.8261337236009125
902,1.563739229378405
903,1.6455021789701552
904,2.8903587772747468
905,1.3176429146528919
906,1.6218250704305044
907,1.92768287391123
908,2.4692951023119583
909,1.6385573469486818
910,2.049073080693213
911,2.0359974893004305
912,2.017167371258557
913,3.78885939727095
914,1.8223494111885352
915,8.696346306203088
916,1.9227664499081776
917,4.977099705416662
918,2.275291075115118
919,2.127158606619711
920,2.428782241055644
921,2.0774634309434457
922,1.8343742819750959
923,2.1013899703427215
924,1.5943410970408802
925,1.6782751256091097
926,2.4813485249307057
927,1.6312601090147212
928,4.270010165492637
929,2.092724184811197
930,2.457728476624562
931,1.6034868894481829
932,1.6496682648655416
933,1.3907277908393338
934,4.6438635257006515
935,1.9482843685186988
936,2.5228625465581063
937,1.9627988762280675
938,2.6451938408503244
939,2.004217009410461
940,2.9853090358361727
941,2.2799239949164565
942,2.129816045409648
943,3.8825856716812703
944,2.1008229321244043
945,1.948715218332234
946,1.4482495999735268
947,2.197716242044469
948,2.50803607321127
949,4.50022646512956
950,1.7212630844242127
951,1.3688391670487232
952,1.8522099997819657
953,1.629871125456561
954,1.9325154326894955
955,3.093624269011724
956,1.4657067960624932
957,1.7492703433523427
958,2.327784483526561
959,2.181687520583913
960,1.677528750314739
961,1.9226819121681402
962,1.5358368324433536
963,1.5838568182437138
964,1.6467527429143605
965,1.8442949184153696
966,2.2768661375769677
967,2.1566505847632853
968,1.6080134252917688
969,1.7792663649024618
970,1.6319210064869398
971,1.728824936568803
972,1.7827458456911367
973,1.8398503672155726
974,1.9003280006078904
975,1.5749952226022428
976,9.016044558391126
977,2.1432415531637394
978,1.6603698965077778
979,1.5565251169313572
980,2.995968001221197
981,1.7512883207570131
982,1.5854682215643239
983,2.120245867508491
984,1.6332414998854816
985,1.9282824725965226
986,1.9941248418355682
987,1.8442338179541944
988,1.770123956735866
989,1.8010871891580449
990,1.5823935671538776
991,3.0433767179241276
992,2.189693994508964
993,1.8654463433855022
994,1.5935197715806504
995,1.293241997544336
996,1.9707157247440665
997,2.466686395484385
998,1.7407394197910424
999,1.8867232134909582
1000,3.156490716950436
1001,1.8099444254601866
1002,1.7740082817058895
1003,1.6554557012348887
1004,2.5674126561082886
1005,2.0693363225448915
1006,2.2454617816721005
1007,1.3569812143935154
1008,1.628846981145736
1009,1.8663731233935512
1010,2.1001037284499717
1011,1.9548052820406931
1012,2.6883593318598074
1013,2.1677362746874387
1014,3.132398537824966
1015,1.8854312547323375
1016,2.380994928587911
1017,1.5475545003025841
1018,2.0030035700190316
1019,1.6205397755039321
1020,1.3766370876507275
1021,1.6778866088514413
1022,2.072378227778184
1023,2.4367523227356185
1024,1.6325551292345604
1025,2.461615801397813
1026,2.1170159858350908
1027,2.051521210710146
1028,2.123332890939447
1029,3.959019059298495
1030,1.8253983296907288
1031,2.3767404029915125
1032,4.569737835778363
1033,1.7027834957454524
1034,2.526875763205783
1035,1.8013068684864353
1036,2.640798533645534
1037,1.2641473561964953
1038,1.797992301541207
1039,2.189271330153987
1040,1.7381915732020583
1041,1.8593703215092612
1042,2.2619325064992424
1043,1.4929578166777824
1044,1.7931868661140737
1045,2.1696082806987276
1046,2.0371179448130396
1047,1.6539403748498704
1048,1.9308134895087332
1049,2.2729228692804164
1050,2.2055530355225352
1051,2.0166017586780307
1052,3.0954448285130405
1053,2.361890202099358
1054,2.094934579288107
1055,1.7991298308978338
1056,1.5651411877483898
1057,3.008632107663112
1058,1.4627364738031978
1059,2.070408057188277
1060,2.158611201658669
1061,1.3250469293274603
1062,2.0964100153032383
1063,2.1336620766839736
1064,1.662880812169857
1065,2.1980235916397337
1066,3.4797792835203567
1067,1.5047191711159533
1068,1.8044584360321623
1069,1.9931995690957356
1070,2.0479783131130898
1071,5.2304860970589955
1072,6.010312129973235
1073,1.865713865103748
1074,2.282298117709355
1075,2.600083418575063
1076,2.567988984965825
1077,2.061222460222935
1078,1.968816204153992
1079,1.8120290367313883
1080,2.944813494177576
1081,1.8113675947819203
1082,2.388154110126561
1083,1.569227384688639
1084,1.6430764506694175
1085,3.3821869761456274
1086,1.711100204667216
1087,1.4232870307393026
1088,2.2767191286969486
1089,2.163597953827628
1090,1.6476938209859762
1091,1.4724554722773744
1092,1.6067834480649064
1093,2.731443392500884
1094,2.3414071593877934
1095,5.829913992064433
1096,2.039337595890843
1097,2.208334629085062
1098,1.8854300497907237
1099,1.4867644487663925
1100,1.8839252825206587
1101,2.0287537106518245
1102,1.8680040130779432
1103,1.9866899905063902
1104,2.011885501280155
1105,1.892821076302083
1106,1.7094509242166647
1107,2.675821745163837
1108,2.180978123532799
1109,1.4267187148641125
1110,1.4667599170182157
1111,1.920558208073886
1112,1.8000149779807872
1113,2.052793401325569
1114,1.9482932562546653
1115,2.2604687329489086
1116,1.5637183728007285
1117,1.6226888667255632
1118,2.632469066254769
1119,1.6377354871903567
1120,1.9744242803717518
1121,2.2869005251440346
1122,1.6634247129478108
1123,1.8816952439199488
1124,2.3187136475564407
1125,2.74056923926081
1126,1.44855877632664
1127,2.1823577322155225
1128,1.5832970783559421
1129,1.7353950344730273
1130,1.8948606325620385
1131,1.9724453912819717
1132,3.214760613213344
1133,1.3668637459080804
1134,1.9946110249118758
1135,1.6185604556274116
1136,1.8374985847572072
1137,1.75161657664962
1138,1.765954585635569
1139,1.8828643671316991
1140,1.3187772477871533
1141,2.1176450453957214
1142,1.8065128701273505
1143,2.580883630639011
1144,1.9049868499936258
1145,1.9926500270759744
1146,1.9978228367265822
1147,1.8560551975424358
1148,2.0775123379478493
1149,8.007076632802464
1150,2.1436228550663428
1151,1.8364217369327624
1152,1.4945844538798592
1153,2.301760173383412
1154,2.060222504311262
1155,1.6707438768533704
1156,1.53911700233175
1157,2.4029661176902137
1158,2.210291180513735
1159,1.8732589891178546
1160,1.9110890308389956
1161,1.6545623402405452
1162,2.559294239413474
1163,2.3066261409521
1164,2.045052413979087
1165,1.7019166554430756
1166,1.7299959052473828
1167,1.6403222936139317
1168,1.8132827552771014
1169,2.7593613633823475
1170,2.236797569360059
1171,1.8742982096142131
1172,1.9660357144848128
1173,1.9234381693939901
1174,2.8321259594239128
1175,1.5659957997302627
1176,1.7833040915871912
1177,1.5762569354779046
1178,2.5942484826884384
1179,1.7985599929640252
1180,1.7652045036743813
1181,3.1198921372896633
1182,2.523012100507216
1183,2.396112570687714
1184,9.932697883492821
1185,1.7512707549799589
1186,1.7918241175502407
1187,1.8318686176021648
1188,2.0325011427658595
1189,1.8487382918329394
1190,1.761776808580401
1191,2.3825093746010064
1192,2.3375998674169307
1193,2.292137442626904
1194,1.7562012031002143
1195,1.6489352553591592
1196,2.0365432640997554
1197,1.6328234800405128
1198,1.8027901946660887
1199,1.7789268379238559
1200,1.6579034373844816
1201,1.558255107648777
1202,1.4879057599418068
1203,1.8192009926178523
1204,7.522388444238699
1205,2.656741519267687
1206,13.44916238823462
1207,1.7302935664353274
1208,1.6075744797515674
1209,2.6637024566225183
1210,1.5667602645533845
1211,2.998665607909263
1212,1.211617098758663
1213,1.5426524367913832
1214,3.0220734170660855
1215,2.235920132273569
1216,2.506466100404496
1217,1.8487128161778736
1218,1.7917985470667206
1219,6.836134359588988
1220,1.8414643970810523
1221,1.75717351599458
1222,2.193464689180846
1223,1.6327293795974238
1224,3.7421771356976414
1225,1.8765168697877894
1226,1.909692179511448
1227,2.5899885213797753
1228,1.3908099810436323
1229,4.959339438387803
1230,4.3361055672004225
1231,1.6714533344848979
1232,2.634537544253955
1233,1.696783053686404
1234,1.7417925043184357
1235,1.7019350678298617
1236,1.7667201716942986
1237,3.0256557162703936
1238,2.5501259532718588
1239,1.6250301954670738
1240,1.6793958289749922
1241,1.7140295639706717
1242,2.3010530341835285
1243,1.699921607918241
1244,2.1586528534411595
1245,1.4402224090721272
1246,2.502638145645186
1247,1.6388453545384365
1248,2.306289197649495
1249,2.1459893974355633
1250,1.3084812360637628
1251,1.5116982505534655
1252,2.5142974774705986
1253,2.1563560648611078
1254,1.5177762946962963
1255,2.031267358450349
1256,1.9611814509606986
1257,2.0268702581647253
1258,2.065017519297565
1259,1.6585910162829147
1260,1.9924422948085225
1261,1.34027941412736
1262,2.0206792811349703
1263,1.9084476588377297
1264,1.6887056451275724
1265,1.8039847312893909
1266,1.5598011836403205
1267,2.1749997443693285
1268,2.6257164767783485
1269,2.0142083380096025
1270,1.8054159718893665
1271,3.856197496119263
1272,2.489137387626277
1273,2.4877543772930197
1274,2.0838897670373417
1275,1.7065263591691646
1276,1.683989009697152
1277,2.3097533456245367
1278,2.035540769989749
1279,1.9870101223998329
1280,2.3536669913383896
1281,1.9444477129262796
