,SalesInMillions
466,1.7209243958337084
467,1.9496704375664173
468,1.5331930580907138
469,1.90264053452195
470,1.6310963333767023
471,2.176676683849523
472,4.619246029896776
473,2.4901828661712524
474,1.7929706608088498
475,1.863621159834324
476,2.3637273135108043
477,1.6374552572180368
478,2.268060647530292
479,1.9040465634160633
480,2.783096306007785
481,1.9744142780652723
482,2.1572813738403958
483,1.8312871919812057
484,1.7153604484116105
485,1.9818707138095506
486,1.7363096372444806
487,2.0331066025788957
488,1.9748315378991692
489,2.771533677230698
490,1.9758911977587594
491,1.9015615941866744
492,2.2657517713270345
493,2.0873757169212968
494,1.6601982903723242
495,1.4443681477639723
496,2.1148266078177427
497,1.6623442697160251
498,2.7259883378374967
499,1.651562905843695
500,1.7765108397914238
501,1.9042702995932947
502,1.7856759951119405
503,3.0815978440289125
504,2.6233805057985853
505,1.1253761211410456
506,2.3196210411583094
507,4.932255667441403
508,1.3233736807072678
509,2.6086017706159694
510,2.138915766102209
511,1.725364853359271
512,3.5308568097119433
513,1.4475413425534316
514,1.7073058579600677
515,1.8168243119415364
516,1.8488713015958878
517,3.223703513449116
518,1.8573987360140594
519,1.6564157803722332
520,2.564833561022581
521,2.092079005639643
522,1.8361389689282772
523,1.65652727496191
524,2.0805026772400455
525,1.9326327756004618
526,2.355388110217747
527,2.3368721341561316
528,1.8655888378342398
529,3.4885286764417667
530,1.8417947264704477
531,1.3576541512452995
532,2.1267752035835272
533,1.9086454065038916
534,4.431509912320551
535,1.6996414363262486
536,2.529993911073429
537,1.5694409021520526
538,1.8759017947701182
539,1.5856968775632747
540,2.095037695896992
541,2.232214212275412
542,2.194647545548517
543,2.139869773547395
544,1.5912723062363745
545,1.8532960525963498
546,1.996824614032176
547,1.6197545924911747
548,1.8377280291551652
549,1.8731715030283962
550,1.6922518302463827
551,1.6366513072296363
552,5.301341520714507
553,1.583166596758961
554,1.771485691884667
555,1.6298665130402445
556,2.066427668095526
557,2.302116390512969
558,1.4741648730354981
559,1.6527356528175874
560,2.202639778783475
561,2.354829473974101
562,1.6440270271300526
563,2.010116314043591
564,2.2095111403681282
565,1.6487427575590092
566,2.450989688675043
567,1.8016235331525474
568,2.208481027567016
569,2.0404293951988763
570,2.0572981439862397
571,1.9979374865648467
572,2.1492679360605704
573,1.9813584058801363
574,3.3015556103138675
575,1.5293859520337305
576,1.9276068377196003
577,1.4131327611830364
578,2.099955338111294
579,2.1539324171119287
580,1.0782784268182364
581,1.5615582954318383
582,1.7143070040338007
583,1.743154793288476
584,1.5051571561962076
585,1.566329606885839
586,1.3716871244917068
587,1.7946931581820182
588,1.9858462093890947
589,1.865934873533055
590,2.919490282402196
591,2.9594336327034587
592,1.6718080619990783
593,2.1197807813300074
594,1.6269880572611102
595,2.768591833593816
596,2.3701959796475993
597,1.8269648102275249
598,2.235426719954072
599,2.048854705683769
600,2.063860962315761
601,1.8164924056956915
602,2.061637716627031
603,2.0769087401738333
604,2.0809289869245386
605,2.273118656914903
606,1.6910284865270562
607,2.1317525052809083
608,1.8316054148562584
609,3.966735029158645
610,1.6171226485702237
611,1.7764193799707915
612,1.7165810377011566
613,2.060604011572503
614,1.5984656098186463
615,1.937206510371678
616,2.142370767030946
617,1.5103760614350603
618,3.1182396660849134
619,5.732805204081187
620,3.803229078838327
621,2.2100039662511173
622,1.9323476501874235
623,2.3252083015456497
624,2.133431936160115
625,4.580262831444153
626,2.8166185123297613
627,1.8111450021589701
628,1.5358027767054807
629,2.1576724851078937
630,1.4941516770968575
631,1.6696483561835025
632,1.5483308398630138
633,1.8510648275768848
634,1.7544168818803176
635,1.927427998305247
636,1.5881481117645821
637,2.247292029864212
638,1.6775160651953884
639,1.835486321760887
640,2.1637165712227766
641,2.7351854540179255
642,1.528112699899196
643,2.2758604386207493
644,1.6329041555992505
645,1.379344820070201
646,1.3575680640245
647,1.8605476150515416
648,1.9036056634692946
649,1.9566994801419035
650,1.9687162768668742
651,1.8911960904318983
652,1.616938865964948
653,1.839052489960004
654,1.5986368686492376
655,2.492870272593478
656,1.7699930019719612
657,3.7801738311338613
658,1.4555340087445396
659,2.1191656571011968
660,3.2902961672018978
661,1.819144562341891
662,1.8663460749966738
663,1.7247372021575251
664,2.01293147378973
665,1.9031466798352938
666,1.5263152793056285
667,2.098975612735158
668,2.2828059107668524
669,1.4019416739429562
670,1.9730364715220463
671,2.0210125558322503
672,1.7467309129466455
673,2.1496542120092177
674,2.3779822036707636
675,2.122806551374434
676,2.146653256460309
677,2.698497595156969
678,1.943557029876389
679,1.7900482952841164
680,1.8435948535469309
681,1.619806202982249
682,1.762578912537167
683,1.5345298308760573
684,1.4495861044892846
685,2.4018983774301543
686,2.0176915280920746
687,2.0018963596913335
688,1.7724374480271057
689,2.3599869390160912
690,1.8670760330892033
691,3.2562548594157272
692,1.9798693666686678
693,2.6573600074585406
694,3.0912933060256775
695,1.8355067261741544
696,1.5072526301165012
697,1.73871313570556
698,2.171076722294881
699,3.485372625533024
700,1.8426695814537501
701,1.6493224293048288
702,2.0160263523793787
703,1.9223731458389086
704,3.2596644141381197
705,1.7228944234780352
706,2.4050454931337457
707,2.2814983862362
708,5.184152787714733
709,1.78083258562546
710,1.9154526429870573
711,2.0268746750738833
712,1.9495478488961486
713,1.6795800617675711
714,2.3813177957337373
715,2.4767246981338396
716,1.8568095889119396
717,1.6471557749775065
718,1.7894757912361205
719,1.6043980642295452
720,1.24253265610669
721,1.9167212017489794
722,1.4263933710515304
723,4.339923861243743
724,2.4766810100200733
725,1.8878592220063428
726,2.705544582885955
727,1.7390916184498781
728,1.761092130670125
729,1.7690392656759684
730,2.4745512433246835
731,1.9442259841051337
732,2.591671594071214
733,1.5168959545756797
734,1.594203536835736
735,2.154685825671981
736,2.244794812827744
737,1.732774565927701
738,2.4289029940933937
739,1.8502694794508927
740,5.6522844400181445
741,1.6168245400005732
742,1.621335109465134
743,2.280422965628357
744,2.5873407866667857
745,1.5950786674216664
746,1.7317990816621247
747,1.9269467398013607
748,1.8945812155336437
749,2.2962427201934967
750,3.477627291993663
751,2.579530064230879
752,3.087446922918552
753,1.5478964420041046
754,1.8093827932361912
755,1.8940479572774607
756,1.9581923374769958
757,2.0606094804618014
758,2.0398366307672586
759,2.2970147491972104
760,1.7256530975338873
761,2.353993144349613
762,2.229134865196191
763,1.9394536643642644
764,1.7635154897247975
765,1.8300509134220138
766,2.329988637339221
767,2.666441709246792
768,1.4639056676839908
769,2.012085869276108
770,2.158504540334933
771,1.8624670293862298
772,2.2796080410266706
773,2.081852250042831
774,2.663091715027767
775,1.553417590614411
776,2.7707464678715947
777,1.7380833892546568
778,2.400218404005472
779,1.4128701877620995
780,2.666458324628776
781,1.981502905146544
782,2.099323476378231
783,1.4161678372681576
784,2.9304565311362483
785,2.0484578231351414
786,1.8484207224137905
787,1.7733802876696665
788,1.6770050336858597
789,1.4654043727425659
790,2.0371712939994473
791,4.518222149802449
792,1.5798387064332275
793,1.840447615848389
794,2.7028064000986083
795,1.6282802735840436
796,2.3282431607536607
797,1.771051905638955
798,1.644347105230638
799,1.8794178791660645
800,1.563675101846446
801,2.161125385929817
802,2.55276547489241
803,1.6873910724500276
804,1.9028174322243714
805,2.161867194906101
806,9.262384031765977
807,1.8710488169183255
808,2.0816663891253486
809,1.9281758350352103
810,1.8569073418343265
811,1.7141270318657196
812,1.6847528682167563
813,2.651271638716306
814,1.2160832614263617
815,1.9293803396516145
816,1.9627539646045595
817,1.8563962905409521
818,1.3809748077878006
819,1.5105471800171242
820,1.9240078341940696
821,3.0597724989470745
822,1.8447813020748407
823,1.9976392459542605
824,1.8393919631309923
825,2.7434617956503558
826,2.724711216029722
827,1.7451827664500357
828,1.8520295126146784
829,1.5355592319969429
830,1.9890341515588257
831,1.816860767897675
832,1.5111126703778766
833,2.739552841824497
834,1.4453541627800128
835,1.9924483335589744
836,1.3306909404939842
837,1.6140769220747337
838,1.603721718751633
839,2.128537888482919
840,2.288321531027234
841,1.8052994773507958
842,2.34764271446465
843,1.7112212226424917
844,1.9540984590985342
845,1.52323882229876
846,2.1470182314331643
847,1.1331061606525297
848,1.9206593812157657
849,2.2431715368416616
850,2.454232349414046
851,1.64971123251755
852,1.5970064788391236
853,2.9457602094948134
854,1.9069247607692907
855,3.3552984270139317
856,1.7445219434543664
857,1.7204380468448917
858,1.6962885730857455
859,1.9429777131287784
860,1.5521137768569417
861,2.230952709731059
862,2.3374729923072595
863,1.7625077112829441
864,1.7563052236530199
865,2.0262872721912357
866,1.4359994903688635
867,2.970029485845707
868,1.753345570517191
869,2.122248118774587
870,1.7774778684396026
871,2.0043310414672653
872,2.2806082358904995
873,2.0050167876467264
874,1.7767318679673483
875,1.7355174639922781
876,1.6896051731974198
877,1.8774636654275225
878,2.172436640105826
879,1.7475864294525267
880,1.6681324705246934
881,1.8521128227698918
882,1.696580637070675
883,2.201553723285657
884,2.1142274595543484
885,1.7927937397727731
886,1.6638119874672561
887,6.77357601956611
888,1.5706574699247235
889,4.468483074354749
890,2.8656311955106006
891,1.7360233805896694
892,1.9488456878910863
893,2.7568244680876464
894,1.7409372076548166
895,1.6919488098901223
896,1.8984008386531044
897,2.0097391638680935
898,2.2510111394256844
899,1.8957267530099684
900,1.562670977085851
901,1.8309068734406588
902,1.5439203464570928
903,1.6667688351300385
904,2.8929647917625703
905,1.3137983582071513
906,1.6223426968007262
907,1.9474626246689974
908,2.4619326790863987
909,1.642710456593687
910,2.0410470243373977
911,2.0454029295086182
912,2.010962588235473
913,3.788514244527
914,1.8045137064941046
915,8.647701205583466
916,1.9463786322360246
917,4.992007094867465
918,2.2779276595634603
919,2.138710104765541
920,2.4306557150602455
921,2.085360072838087
922,1.8951748514906839
923,2.0824670986722302
924,1.587933819059617
925,1.680617900980369
926,2.483999623184084
927,1.6431332489760906
928,4.228275476518342
929,2.0844677113446726
930,2.455995657732432
931,1.6098233070041172
932,1.6594334977009602
933,1.3857877358072903
934,4.607208808012181
935,1.951866261399355
936,2.5151654692126266
937,1.969204059824873
938,2.6561574305515023
939,2.022663613238028
940,2.9834721477963284
941,2.2748172016646317
942,2.162414454000762
943,3.8939502348398474
944,2.095473690707599
945,1.9350389360811207
946,1.4433322244107891
947,2.2085820252465505
948,2.514024467488025
949,4.515274532922587
950,1.7321140211070567
951,1.3601699744129794
952,1.8314628883235715
953,1.614106194733108
954,1.924383582247432
955,3.0538281197815786
956,1.4613364422707307
957,1.759600726838267
958,2.2939528577247565
959,2.174646124151282
960,1.6811928887295806
961,1.9042622069474484
962,1.5408987451844567
963,1.5804060229412933
964,1.6381081232828067
965,1.8402644844448786
966,2.294235624719923
967,2.141283927959293
968,1.6394988906460766
969,1.7753158255767065
970,1.627405550014104
971,1.7303229611156556
972,1.7891309205252286
973,1.8394691858035803
974,1.9070348908608437
975,1.5828279839380759
976,8.99573307992328
977,2.087623419284463
978,1.6454288482425679
979,1.542413199704222
980,3.00941887384644
981,1.7574438252018552
982,1.5792551500722294
983,2.118329045915458
984,1.6197462721163762
985,1.9481743012514585
986,1.9843448836642978
987,1.8529746963179632
988,1.792179382461728
989,1.7943567199075763
990,1.5747774657709501
991,3.0458830159637107
992,2.200428446331547
993,1.8596210008118501
994,1.6048371786176294
995,1.2904661538914926
996,1.9741155558448649
997,2.460683933592898
998,1.7506119570234042
999,1.8749244718891673
1000,3.1394792443978723
1001,1.7830529858321054
1002,1.7794085596519271
1003,1.6671834092793925
1004,2.564338475733688
1005,2.047628072017917
1006,2.2351229402792017
1007,1.3491712978961554
1008,1.5988904916105833
1009,1.8841348479676676
1010,2.104733171330669
1011,1.9409206586054357
1012,2.6246416098377487
1013,2.1560689301778857
1014,3.1139628400359007
1015,1.8998381599141954
1016,2.373758717617153
1017,1.5510048715064575
1018,1.96036647316709
1019,1.6206580182128705
1020,1.3632700325655789
1021,1.6800040057783834
1022,2.0611238625644828
1023,2.4384228742838925
1024,1.6335654092871041
1025,2.459308663671052
1026,2.1312535899858887
1027,2.04482960257499
1028,2.129613032493795
1029,4.0441028829742836
1030,1.817726071059648
1031,2.392559729105403
1032,4.500940617585862
1033,1.6994857094177176
1034,2.548268472282473
1035,1.8175142347323099
1036,2.6376685890204277
1037,1.2788399058905913
1038,1.7644578811091163
1039,2.176623931941682
1040,1.738734718666651
1041,1.8728305457441912
1042,2.269134409384522
1043,1.4795948923734379
1044,1.8040940344548115
1045,2.161567076854408
1046,2.0456021574460426
1047,1.658767526159666
1048,1.9487400635854386
1049,2.2802903583424596
1050,2.149180309935439
1051,2.026462031190704
1052,3.102923981506939
1053,2.367252731515939
1054,2.0951200288706544
1055,1.7977209584339036
1056,1.5697651385323237
1057,2.9881945248735104
1058,1.4651559036275768
1059,2.0812136993341896
1060,2.16941174269071
1061,1.3203309030438108
1062,2.1072363254727358
1063,2.143103692641238
1064,1.6674004890488947
1065,2.2847062914855765
1066,3.4383322484099534
1067,1.522526985910702
1068,1.7827927716709528
1069,2.006400551923206
1070,2.0515363554534405
1071,5.2860589838674015
1072,5.979350679387649
1073,1.854646289412115
1074,2.24545637371519
1075,2.625594656821668
1076,2.5417416927366507
1077,2.048660577148008
1078,1.9679633011992694
1079,1.8127017485266963
1080,2.9414339844154482
1081,1.7865720442310646
1082,2.399917939222296
1083,1.574174001851952
1084,1.6251960293703442
1085,3.1691987297217765
1086,1.7146975938994449
1087,1.4232324523976876
1088,2.274969850072153
1089,2.139087191067039
1090,1.6167852551358783
1091,1.476987261670269
1092,1.6045911831934496
1093,2.72890098494979
1094,2.337201488952294
1095,5.939669232824537
1096,2.039249101189906
1097,2.188939392107185
1098,1.8538501503256362
1099,1.4935460612862936
1100,1.8792264728888166
1101,2.0343752676763045
1102,1.8634504830470242
1103,1.9773865275029316
1104,2.017041335118857
1105,1.8940929228499601
1106,1.7010083717649285
1107,2.671339351229676
1108,2.1966156321424637
1109,1.4253146288873684
1110,1.4747411515320186
1111,1.914498712601714
1112,1.7998765552255929
1113,2.0536938552676176
1114,1.942875341687686
1115,2.264604778004359
1116,1.5782571508533745
1117,1.6203980079173725
1118,2.6614568639827016
1119,1.656830627419884
1120,1.964541077719871
1121,2.2962010844016985
1122,1.685763354362256
1123,1.8743397545000358
1124,2.319751308915586
1125,2.729940193809452
1126,1.4374037989669497
1127,2.1731047515661017
1128,1.593197000560741
1129,1.7287689001689415
1130,1.9031700886819698
1131,2.006016848515863
1132,3.203413783001483
1133,1.364796888683517
1134,2.009796085102578
1135,1.6312569136250767
1136,1.853274960490499
1137,1.7760662986505344
1138,1.769876475844304
1139,1.892155464616882
1140,1.334379622680057
1141,2.1291152788623786
1142,1.809263034545944
1143,2.5723126094576014
1144,1.9026519327740303
1145,1.9844223821148188
1146,2.006869736105562
1147,1.8620891563269528
1148,2.087392557276697
1149,7.949166850074644
1150,2.1501149194345017
1151,1.8523750682449565
1152,1.491859583497317
1153,2.3139109638392843
1154,2.0670789645124406
1155,1.6616739205000148
1156,1.5458538948380396
1157,2.383879080140759
1158,2.1627151548108188
1159,1.8861444562588185
1160,1.9066737292229035
1161,1.6498428170807053
1162,2.5799931823914752
1163,2.30923150453724
1164,2.048695601672952
1165,1.6957949827176317
1166,1.7474968710438694
1167,1.645897969465315
1168,1.8091350479080845
1169,2.7612309878832044
1170,2.229819075023134
1171,1.8773166723185721
1172,1.9712851579589206
1173,1.9189343560144378
1174,3.0156835288800394
1175,1.5482121075469641
1176,1.7868117766539207
1177,1.5735427435554528
1178,2.593966360905465
1179,1.8036906229170826
1180,1.7629948393112351
1181,3.15367497834034
1182,2.5113848164000285
1183,2.370874659884017
1184,9.838721245859439
1185,1.7405870370871404
1186,1.7824350837449057
1187,1.8239972977018755
1188,2.0445451595977877
1189,1.8749321795097247
1190,1.7640378692123917
1191,2.3958256083204272
1192,2.3566846768611738
1193,2.294128345277733
1194,1.7459610119536637
1195,1.6411341524567815
1196,2.0363856753449743
1197,1.6269535346196013
1198,1.8340499730825168
1199,1.7716239827525069
1200,1.6694912742536017
1201,1.5980357525221152
1202,1.4738119755546641
1203,1.8193792372154354
1204,7.710766130193523
1205,2.6995804039541955
1206,13.367168526054604
1207,1.7198358375412535
1208,1.6351140278108498
1209,2.6514646302505622
1210,1.576663951335651
1211,3.0086640358506354
1212,1.2168821901711502
1213,1.542936786548966
1214,3.007569690702788
1215,2.223998194438247
1216,2.482865111353715
1217,1.8605597692472
1218,1.7926659806858913
1219,6.84621570521371
1220,1.8247627401092446
1221,1.7723286229767412
1222,2.1806784123815732
1223,1.6338976514833778
1224,3.6619110715331415
1225,1.865033112824507
1226,1.9253622126033403
1227,2.634596010922825
1228,1.3855675019544744
1229,4.928282684486844
1230,4.331375873933629
1231,1.6871970219404044
1232,2.873464115092397
1233,1.6854783806471472
1234,1.7170867755455346
1235,1.7046431525243433
1236,1.7716729533170787
1237,3.044126112055419
1238,2.5546157298359176
1239,1.6301385607038048
1240,1.6905790004833272
1241,1.6974626748963788
1242,2.312437436912702
1243,1.7022511085084533
1244,2.1279467175994426
1245,1.4515202856619807
1246,2.4862697488035717
1247,1.6407454422483694
1248,2.3080825796346334
1249,2.1436197167222737
1250,1.3046331819143162
1251,1.51863467252953
1252,2.4945662001581264
1253,2.1544230054057905
1254,1.5001886654953123
1255,2.0370170535858594
1256,1.9523530157431896
1257,2.0192792840062417
1258,2.0908934794806444
1259,1.6654663974511557
1260,1.9761336654015662
1261,1.3339088162301542
1262,2.0191799399796873
1263,1.887469069503931
1264,1.693139915662186
1265,1.8009047093481674
1266,1.549533633957343
1267,2.1625702736992007
1268,2.650822375992543
1269,2.028306567755677
1270,1.7964156246510175
1271,3.826695448654075
1272,2.4817670362222475
1273,2.4843004696673905
1274,2.085884777432932
1275,1.7014409248884554
1276,1.6569483724323946
1277,2.344002248325489
1278,2.0346650684154812
1279,1.9953461518628683
1280,2.3571373478510607
1281,2.039456766729629
