,SalesInMillions
670,2.0822367950866214
671,1.934896991424037
672,2.166372499834318
673,2.1383061590383265
674,2.2541900990330523
675,3.4000202420570713
676,2.0826491416354176
677,2.4506160144767257
678,2.019561413396036
679,1.866963429214622
680,2.0360508395637513
681,1.7201339612295274
682,1.6850209090372115
683,1.7780230494634
684,1.8562909387825204
685,2.5875878121472407
686,2.0425258289420447
687,1.8083406863626437
688,1.7576264748888024
689,2.292481271670104
690,1.9961263702720933
691,3.053703849936025
692,1.7699176948382584
693,2.651278351966096
694,2.323495166088506
695,1.9184702892726626
696,1.5641797154568031
697,1.639836015382453
698,2.0052933015481833
699,3.8352219786418615
700,1.9345104344215678
701,1.8616623156661813
702,1.8350622692359753
703,1.9992791672943333
704,3.2882001252701447
705,1.6555682578170594
706,2.0823477460798836
707,2.7456971986730525
708,4.4334264662010225
709,1.9365207672530367
710,2.161684587070468
711,1.8572171975723357
712,1.9661737017628849
713,1.7939072570154884
714,2.3201964641482973
715,2.0588653170714353
716,1.779569481059849
717,1.9676748410190592
718,1.659150389374053
719,1.7740174743943669
720,1.48729811581133
721,2.0332183042955125
722,1.4507200679357848
723,4.861411155546955
724,2.486546200835944
725,1.9278130295440536
726,2.07822862007431
727,1.8406527456077428
728,1.7987030381617617
729,1.9252239572242253
730,2.485170021866982
731,2.357401464677594
732,2.7195105409478875
733,1.6284528145875952
734,1.7870036339142084
735,1.951633789236058
736,2.1046175984185145
737,1.5666925518092047
738,2.1404809913659184
739,1.7680601148550148
740,5.092781487825577
741,1.695496230360158
742,1.8490041875376992
743,2.2768500862354943
744,2.452064138991982
745,1.5417048297730895
746,1.9589196419076935
747,1.921717126468857
748,1.7908234921659802
749,2.0596779156858087
750,3.4695864205308826
751,2.3529995129167145
752,2.727420460669417
753,1.519809260681115
754,1.7515447344027892
755,1.8429502054073754
756,2.0139377235407085
757,2.0685263416894832
758,2.0849404981708552
759,2.158544294421102
760,1.9505078855148394
761,2.228037557330942
762,2.33485629647014
763,1.9853768228607476
764,1.6951144017499507
765,1.984584230199984
766,2.415325842962979
767,2.676083986872162
768,1.3211347614624276
769,1.9451520747113404
770,1.919306315474874
771,1.6815581860649982
772,2.302109396446234
773,1.9956829691722275
774,3.2595156365096734
775,1.9979293552773678
776,3.018199188230767
777,1.9721088383189953
778,2.485555114049093
779,1.5692880318626914
780,2.452020646343628
781,1.906690828228128
782,2.170985672390314
783,1.5285439338961315
784,2.9635380560172053
785,1.9004166199514079
786,1.6091395099410672
787,2.0288281448677425
788,1.6530885163100937
789,1.382076764061668
790,1.8761633761393273
791,4.1305516298019835
792,1.630162468924535
793,1.6987373106018633
794,2.500622535321526
795,2.1090649727991275
796,2.42726131055063
797,1.6779118365316206
798,1.8792810364738521
799,1.7126546917233119
800,1.5402870883783766
801,1.8561751143650833
802,2.576316297365429
803,1.7685220885258974
804,2.003966763271982
805,1.970206095306804
806,9.449715260115273
807,2.107451780829778
808,2.1118242988471456
809,1.913865997946302
810,1.7451040310224994
811,1.7726410772513073
812,2.1757909318538555
813,3.0069340791095533
814,1.5569963092414492
815,1.9334525138311471
816,2.2292510062276367
817,2.2040077486490603
818,1.5559442132998222
819,1.6437377640641135
820,1.7574695181340845
821,3.1096750726461826
822,1.7473903174906393
823,2.0107362853645383
824,2.254252653510765
825,2.819337938859664
826,2.499401465113033
827,1.565059746070539
828,1.9337174434950613
829,1.7045474680113288
830,2.3118916716140685
831,1.9502330393279934
832,1.474919967021901
833,3.286749268924322
834,1.614446022456184
835,1.958060137977176
836,1.565964060743781
837,1.55180855472344
838,1.6766005615061166
839,1.8382978165932573
840,2.1187154065246725
841,1.8131136291860606
842,2.2897678475239887
843,1.9043383768654962
844,2.1217400685290624
845,1.637184925963267
846,1.7797375795483472
847,1.979858199727916
848,1.582513012766462
849,2.1382982631048852
850,2.5457664321796982
851,1.6321796401759057
852,1.932005321478602
853,2.7877067417434223
854,1.657030222919415
855,3.6190814581962947
856,1.6462025201018538
857,2.0540568571865268
858,1.7603630987628796
859,1.9575116068213287
860,1.565106137610058
861,1.8710939274238088
862,1.8553635720439379
863,2.1341980637238045
864,1.8810985412354728
865,2.1169382935285626
866,1.5649667658699131
867,2.7692392398634147
868,1.5355757127395595
869,2.3276472681006073
870,1.7485551289692753
871,1.7809409468507156
872,2.3058051515595115
873,1.9379660548101292
874,1.5494099242785184
875,1.5927563399897828
876,2.1774655088270882
877,1.9950911714995165
878,2.2692775752281125
879,2.2112507505074985
880,1.5764361693412092
881,1.792809117108516
882,1.6554031719011224
883,2.217139911522029
884,1.9478206949876664
885,2.204750133704799
886,1.599960193767525
887,5.840330845488431
888,1.4770190376728118
889,5.103454519119183
890,2.440442092839495
891,1.637534444603794
892,1.9979005443558142
893,2.5594778753468055
894,1.9871819376953876
895,1.6039054651323115
896,1.8893649452071968
897,2.2794034097981295
898,2.2520982534028975
899,1.852703093651936
900,1.7205906691311357
901,1.7237089082249593
902,1.730691789271213
903,1.3998523500062345
904,3.1503864287758168
905,1.5081883710408355
906,1.6558025802242067
907,2.407730753397113
908,2.4801278563712525
909,1.555210715496626
910,1.979709830917866
911,1.7247715946110598
912,1.9756870463486722
913,4.911609786163292
914,1.796490468694504
915,7.430469498193414
916,2.173227989574678
917,4.946643307864673
918,2.0817322790527544
919,2.137260086134686
920,2.298886400437918
921,2.165089235368935
922,1.9677499401409457
923,2.3011848673184074
924,1.8053843252821755
925,1.639558032170045
926,2.3255823749772038
927,1.5987591720562218
928,3.2859655157068657
929,2.192693488138488
930,2.456181558313383
931,1.876005399208965
932,1.9435813948949172
933,1.4719245535762013
934,4.385775492131173
935,2.1407710692463944
936,2.5969201378669196
937,2.078566564833665
938,2.0637964507377555
939,1.9629210287877692
940,2.6759211731589088
941,2.1464737289551468
942,2.2359931671041458
943,3.7624429992676154
944,2.0130839066852344
945,1.8426364976724956
946,1.4336887876701125
947,2.183362642124861
948,2.499145569829295
949,4.179089004525589
950,1.5033538636244455
951,1.689292595714827
952,2.414307956796883
953,1.5301088744961382
954,2.1225616312385447
955,3.0760041206426947
956,1.461156301614723
957,1.726333438078227
958,2.2016620544283234
959,1.924695611265076
960,1.4587750396415642
961,1.909679964105587
962,1.656790840723692
963,1.7912140897732804
964,1.7408351041138619
965,2.1411808247958803
966,3.1286935417246533
967,2.1745532533666663
968,1.8182602667585237
969,1.9462743670349003
970,1.7004287205329254
971,2.294475054320276
972,1.8527127965976073
973,2.003463388305851
974,1.856898965487655
975,1.6260234171050454
976,8.920748034366344
977,2.5232339886824464
978,1.6490758779765624
979,1.6790206453822685
980,3.3613502436406013
981,2.1327848315712514
982,1.7270806080001484
983,2.0997184528314916
984,1.7255802649477647
985,2.022867563374845
986,2.0271849150310977
987,1.6791913741324642
988,1.696713397752638
989,1.6380074130946836
990,1.7740912517385043
991,3.2311233112697546
992,2.262991018745112
993,1.8461892537345772
994,1.6707368862803018
995,1.4830889874108075
996,1.7478563324012064
997,2.556012946334259
998,1.6536566175826513
999,1.9399532136270699
1000,2.8783316273507
1001,1.736538114009423
1002,1.8894755314113822
1003,1.892541196235786
1004,2.367554112615151
1005,2.1233639024583586
1006,2.2245336294361975
1007,1.5914151127844096
1008,1.66644741884763
1009,1.7666393095229969
1010,2.106317274004638
1011,1.8809733682515442
1012,3.199569278082146
1013,1.8733335701050224
1014,3.513881978202099
1015,1.9019420675501453
1016,2.2664130284906525
1017,1.7129984006744283
1018,1.9992929313650505
1019,1.8425260211011003
1020,1.516786542710586
1021,2.114932672054292
1022,2.252782838160613
1023,2.173779547139286
1024,1.620044152226826
1025,2.594420774622853
1026,2.191381268013741
1027,2.1037245410501253
1028,2.0931658368560218
1029,3.5686640742656186
1030,1.9715948986895462
1031,2.0777472175923397
1032,4.236938883118006
1033,1.7546210707864347
1034,1.983696611446166
1035,1.8366455345280188
1036,3.0788539117829306
1037,1.698165467129724
1038,1.749256354675255
1039,2.2142294643129565
1040,2.0870910581794924
1041,2.0917551310042843
1042,2.0199801305887712
1043,1.5829076407832943
1044,1.5748455740898863
1045,2.077045432116491
1046,1.9410802895957104
1047,1.7397669051576188
1048,1.8337699547668649
1049,2.1945455919507637
1050,2.095481863859197
1051,2.123185452239509
1052,3.1122495235288534
1053,3.0211438758395577
1054,1.9896431655121645
1055,1.7659962442303823
1056,1.6733707371620725
1057,2.9772953949112586
1058,1.4614849627201956
1059,1.9643144960071226
1060,2.024168295158016
1061,1.473068633714354
1062,2.091629575730772
1063,2.0809728834795465
1064,1.8628934124507925
1065,3.8164113552888437
1066,2.8960631597133384
1067,1.7847542704486532
1068,2.011847715133639
1069,2.3587539652279226
1070,1.5996702158169394
1071,5.378372707218402
1072,5.813536663645872
1073,1.911561833899527
1074,2.553547740301174
1075,1.779941785451686
1076,2.0718941255336447
1077,2.109083330283307
1078,2.094823061382817
1079,1.960065753907389
1080,3.898943425877533
1081,2.0287166594911787
1082,2.518337864659638
1083,1.4328474765636732
1084,1.6270511557356113
1085,4.500806333733274
1086,1.5732798182759296
1087,1.963774247633311
1088,2.2227275860341917
1089,1.884418246856776
1090,1.9836238467682332
1091,1.4992522173904983
1092,2.0572906287104145
1093,2.6302718048837934
1094,2.4867583599978924
1095,6.4858794208295105
1096,2.0125136458358655
1097,2.1447676429170786
1098,1.9401896872470739
1099,1.6159434911420214
1100,1.9711693258513998
1101,1.9397349252572007
1102,2.020083898249516
1103,1.8384981078388694
1104,2.0609800180545266
1105,2.0552064381634896
1106,1.471295225490791
1107,3.2265739216221228
1108,1.957332575478476
1109,1.5980848776330052
1110,1.6678194886689182
1111,1.9946974741511152
1112,1.6222649186892415
1113,2.0977661443703792
1114,2.137130883773507
1115,2.3282432146700627
1116,1.5329162662917715
1117,1.8651071943616555
1118,2.598920756916628
1119,1.8139776582428664
1120,1.9042339133016697
1121,2.257975612306714
1122,1.8281337499443682
1123,1.4565580500613087
1124,1.9214162301701156
1125,1.93211251784758
1126,1.3016815810297122
1127,2.0805549688334266
1128,1.597803636861463
1129,1.840851080655685
1130,1.7208964044783408
1131,1.8131734509957123
1132,3.409410266560035
1133,1.6771009350580466
1134,1.8418445940924644
1135,1.8418598847985885
1136,1.6710787577729096
1137,1.7558498395027256
1138,1.940448407569602
1139,1.7732042118598808
1140,1.2852523327220127
1141,2.0724182793456647
1142,2.201399256795303
1143,1.9361356434366728
1144,1.9131393552117515
1145,2.063429584024279
1146,2.0977644894576946
1147,2.3366720899517466
1148,1.9640341058998292
1149,7.848077048007174
1150,2.056394326783617
1151,2.086221475941432
1152,1.851742509932067
1153,2.3552434923614345
1154,2.228399155172445
1155,1.8244746472112061
1156,1.616688613750415
1157,2.089257071830391
1158,2.9356486073183246
1159,2.0448161605883652
1160,1.9078273184952634
1161,1.7147951593459088
1162,3.383710660713438
1163,1.8737615699033574
1164,1.7571893287883784
1165,1.6449291518994018
1166,1.642411052676041
1167,1.6081661670553598
1168,1.7434623251500643
1169,2.388395517535591
1170,2.224400866465524
1171,1.8258495817123686
1172,1.7616284651169487
1173,2.2603589574274006
1174,2.0122557675810144
1175,1.6743140558337
1176,1.9067744202583052
1177,2.242688016069316
1178,2.19974035510017
1179,1.9379865240418517
1180,1.6775484373572298
1181,2.7407321933505697
1182,2.4190964600690217
1183,2.522226780941281
1184,9.512497444330512
1185,2.0304609170635923
1186,1.7447219743418827
1187,1.771767438138921
1188,1.918376969675645
1189,1.7282120520603348
1190,1.8381913015616906
1191,2.3568002876694147
1192,2.160945936310523
1193,3.044316049916362
1194,1.8642023751545929
1195,1.8031767792188083
1196,2.133161438652416
1197,1.6844362631321708
1198,2.8900304988589784
1199,1.7861531056690005
1200,1.665072754433125
1201,1.9215303197255116
1202,1.7612785433785823
1203,1.8138434836619377
1204,5.646058896999247
1205,3.2043930795035895
1206,11.512117232849826
1207,1.6784308853246226
1208,1.3495722849276257
1209,2.2736701364261336
1210,1.57662630284994
1211,3.2165352748385954
1212,1.386172065296138
1213,1.472378731335928
1214,3.0099299055592548
1215,2.117131705817865
1216,2.5242444362533067
1217,1.8165370113290387
1218,1.7304067782717862
1219,6.030632856445809
1220,1.9879829571722685
1221,1.6284166787614798
1222,1.7861723465985861
1223,1.4792608247379655
1224,5.366494594321872
1225,1.9583700935603925
1226,1.9346572752495126
1227,3.204450004270148
1228,1.6133424131638208
1229,3.911639111219023
1230,3.9315127435299413
1231,1.9016550226381823
1232,4.1409771419160215
1233,1.5695163560333565
1234,1.9642890418226209
1235,1.735834434276162
1236,1.7384999195419437
1237,3.6062029607690014
1238,2.5357197226531207
1239,1.598547770335566
1240,1.7701543301532996
1241,1.807305207509694
1242,2.2194897214427343
1243,1.604334942531003
1244,1.9206097980536072
1245,1.7053620939222653
1246,2.694514100471256
1247,1.5530493043179205
1248,2.184256464876853
1249,2.380608859098969
1250,1.6524455350693115
1251,1.6527366973700919
1252,2.312314999514846
1253,2.119166900471758
1254,1.630227579032111
1255,2.182401896480327
1256,2.0379723836861015
1257,1.9955694649913458
1258,2.0712838770757975
1259,1.5673150865293286
1260,2.1565424616587237
1261,1.3519864310740322
1262,1.996610741225614
1263,1.818242922031604
1264,1.9455005969756114
1265,1.690267567698435
1266,1.7166854019831796
1267,2.156827967092815
1268,2.358595896473486
1269,1.7800411630270783
1270,1.6565869468766212
1271,3.914766100060991
1272,2.5114046842242246
1273,2.657399077609538
1274,1.9797362979222721
1275,1.726520687872823
1276,1.4725251090192584
1277,2.4086812903669648
1278,1.8001097805993125
1279,1.9817795340411484
1280,2.1155803661192447
1281,1.8478291439729149
1282,1.4988498499089222
